grapes,region,country,winery,rating,price 
[Zinfandel],Alexander Valley,USA,Geyser Peak,4.1,249
"[Palomino,Moscato,Pedro Ximenez]",Jerez-Xérès-Sherry,Spanien,Juan Pinero,3.8,249
[Pinot Blanc],Pfalz,Tyskland,Philipp Kuhn,4.2,253.1647337703903
[Chardonnay],Marsannay,Frankrig,Louis Latour,3.8,249
[Mencia],Castilla y León,Spanien,Palacio de Arganza,3.6,253.1647337703903
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Palacios Remondo,4,245.71871218890826
"[Sangiovese,Montepulciano]",Umbrien,Italien,Sportoletti,3.9,245.71871218890826
[Riesling],Mosel,Tyskland,Grans-Fassian,3.8,250
[Pinot Noir],Mercurey 1er Cru 'Les Vasees',Frankrig,Domaine François Raquillet,4.1,241
[Nebbiolo],Barolo,Italien,Cascina Massara - Burlotto Gian Carlo,3.9,250
[Chardonnay],Hawke's Bay,New Zealand,Villa Maria,4.1,249
"[Arinto de Bucelas,Loureiro,Alvarinho,Azal,Avesso,Batoca]",Douro,Portugal,Foz Torto,4.4,250
[Pinot Noir],Givry,Frankrig,Domaine de La Luolle,4.2,249
[Riesling],Pfalz,Tyskland,Philipp Kuhn,4.1,253.1647337703903
[Riesling],Mosel,Tyskland,Peter Lauer,4.2,253.1647337703903
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Haut Breton Larigaudière,4.1,247.8035982317232
[Chardonnay],Bourgogne,Frankrig,Vincent & Sophie Morey,3.8,249
[Pinot Noir],Russian River Valley,USA,MacMurray,4.1,249
[Chardonnay],Marlborough,New Zealand,Mr. Glover,3.7,249
[Nebbiolo],Boca,Italien,Podere ai Valloni,4,253.1647337703903
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Clos Saint Jean,4.1,244.97411003076004
"[Shiraz/Syrah,Grenache,Mourvedre]",Gigondas,Frankrig,Domaine des Espiers,4,249
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Biserno,4,262.75
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Niepoort,4,269
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Tenuta Sette Ponti,3.9,266.8
"[Sangiovese,Canaiolo Nero]",Vino Nobile di Montepulciano,Italien,Avignonesi,4,259
"[Malvasia,Fiano,Catarratto Bianco]",Greco di Tufo,Italien,Feudi di San Gregorio,3.8,262.33
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Julien,Frankrig,Château Lagrange,3.9,265
[Mencia],Ribeira Sacra,Spanien,Dominio do Bibei,3.9,269
"[Cabernet Sauvignon,Merlot,Sangiovese]",Bolgheri,Italien,Poggio Al Tesoro,4.1,259.95
[Cabernet Sauvignon],Sonoma County,USA,Francis Ford Coppola Winery,4,259
"[Cabernet Franc,Pinot Noir,Gamay,Grolleau]",Sancerre,Frankrig,Henri Bourgeois,4,265
[Trebbiano],Umbrien,Italien,Antinori,4.1,269
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château de Fonbel,3.9,269.95
[Shiraz/Syrah],Barossa Valley,Australien,Glaetzer,4,267.25
[Riesling],Alsace Grand Cru,Frankrig,Domaines Schlumberger,4,259
"[Trebbiano,Garganega]",Soave Classico,Italien,Pieropan,4.1,263
"[Gouveio,Rabigato,Malvasia Fina]",Porto,Portugal,Niepoort,4,269.95
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Premier Cru,Frankrig,Champagne Lombard,3.9,267.23
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Estèphe,Frankrig,Château Lilian Ladouys,3.9,267.25
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,C. da Silva,4,269
[Tempranillo],Toro,Spanien,Bodega Numanthia,4,265
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Grand Cru 'Verzy',Frankrig,Jean Paul Deville,3.8,265.04
[Pinot Noir],Sta. Rita Hills,USA,Tyler,4,269.95
[Malbec],Tupungato,Argentina,Gen del Alma,3.7,269.95
[Shiraz/Syrah],Crozes-Hermitage,Frankrig,Domaine Belle,3.9,269
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Jean Velut,3.8,269.95
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Gómez Cruzado,3.8,259
[Chardonnay],Napa Valley,USA,Duckhorn,4,269
"[Shiraz/Syrah,Cabernet Sauvignon,Merlot,Zinfandel]",Napa Valley,USA,Decoy,4,269
[Barbera],Barbera d'Alba,Italien,Cavallotto,4,259
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Albert Levasseur,4.1,259
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Castello di Ama,3.9,259
"[Malvasia,Fiano,Catarratto Bianco]",Costa d'Amalfi,Italien,Marisa Cuomo,4,258.3
[Primitivo],Primitivo di Manduria,Italien,San Marzano,4.5,260.15
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château Smith Haut-Lafitte,4,259
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Saint-Romain,Frankrig,Domaine de Bellène,4.2,269.95
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Tribaut Schloesser,3.8,265
[Primitivo],Primitivo di Manduria,Italien,Felline,4.1,265
[Barbera],Barbera d'Asti,Italien,Marchesi Incisa della Rocchetta,4.1,262.75
"[Chenin Blanc,Sauvignon Blanc]",Sancerre,Frankrig,Domaine Delaporte,4.1,269
[Nebbiolo],Coste della Sesia,Italien,Proprieta Sperino,4.1,269.95
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,H. Blin,3.8,269.05
[Sangiovese],Brunello di Montalcino,Italien,Lazzeretti,4.3,269
"[Arneis,Pinot Blanc,Cortese,Tocai Friulano]",Roero,Italien,Bruno Giacosa,3.9,259.95
[Chardonnay],Tumbarumba,Australien,Penfolds,3.8,259
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,H. Blin,3.9,269.05
"[Shiraz/Syrah,Grenache,Mourvedre]",Minervois La Livinière,Frankrig,Château Maris,4,270
"[Primitivo,Aglianico,Negroamaro,Nero d'Avola]",Etna,Italien,Firriato,3.9,266.8
"[Corvina,Rondinella,Corvinone]",Valpolicella Ripasso,Italien,Ottella,4.1,270
[Nebbiolo],Langhe,Italien,Sottimano,3.8,257.85
"[Nebbiolo,Barbera,Dolcetto]",Veneto,Italien,Pietro Zardini,4.1,269
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Moulis-en-Médoc,Frankrig,Château Branas Grand Poujeaux,4.1,259
"[Cabernet Sauvignon,Merlot,Sangiovese]",Bolgheri,Italien,Donne Fittipaldi,4,260
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Bernard Remy,3.9,264.63
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella Classico,Italien,La Tirela,4,269
[Tempranillo],Ribera del Duero,Spanien,Monteabellon,4.2,269.95
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château La Garde,3.9,265
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château Larrivet Haut-Brion,4,270
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château La Grave Figeac,4.1,269
"[Grenache,Tempranillo]",Valle de la Orotava,Spanien,Suertes del Marqués,3.7,265
"[Shiraz/Syrah,Grenache,Mourvedre]",Gigondas,Frankrig,Château Mont-Redon,4.1,259
"[Shiraz/Syrah,Grenache,Mourvedre]",Lirac,Frankrig,Domaine de la Mordorée,4,259
[Primitivo],Primitivo di Manduria,Italien,Tommasi,4,265
[Trebbiano],Toscana,Italien,Tenuta Monteloro,3.8,259
[Primitivo],Primitivo di Manduria,Italien,San Marzano,4.5,266.8
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Stellenbosch,Sydafrika,Reyneke,3.9,269.12
[Pinot Gris],Alsace,Frankrig,Marcel Deiss,3.9,269
[Mencia],Bierzo,Spanien,Luna Beberide,4,269.95
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Warre's,4.2,269
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Fontodi,3.9,265
[Chardonnay],Chablis,Frankrig,Louis Jadot,3.9,269
[Riesling],Frankland River,Australien,Frankland Estate,3.9,260
[Pinot Noir],Santenay 1er Cru 'Les Gravières',Frankrig,Jessiaume Père & Fils,4.1,261
[Shiraz/Syrah],Frankland River,Australien,Frankland Estate,3.9,260
[Sangiovese],Brunello di Montalcino,Italien,Poggiarellino,4.2,269
"[Chenin Blanc,Sauvignon Blanc]",Pouilly-Fumé,Frankrig,Domaine A Cailbourdin,3.9,259
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine Chante Cigale,4.1,267.19
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Cuillier,4.1,259
"[Chenin Blanc,Sauvignon Blanc]",Pouilly-Fumé,Frankrig,Henri Bourgeois,4,265
"[Nebbiolo,Barbera,Dolcetto]",Montello e Colli Asolani,Italien,Case Paolin,4.1,259
[Pinot Noir],Côte de Nuits Villages,Frankrig,Domaine Daniel Rion & Fils,3.8,259.95
"[Sangiovese,Montepulciano]",Marche,Italien,Umani Ronchi,4,260.1
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Christian Peligri,3.8,259
[Nebbiolo],Barolo,Italien,Abbona,4,259
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Bonvalet,4.5,259
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château La Fleur Morange,3.8,259.95
[Cabernet Sauvignon],Stellenbosch,Sydafrika,Le Riche,4.3,259
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella Classico,Italien,Recchia,4.1,269
"[Nebbiolo,Barbera,Dolcetto]",Dolcetto d'Alba,Italien,Comm. G.B. Burlotto,3.6,267.09
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Castello di Monsanto,3.9,259.38
[Pinot Noir],Santenay 1er Cru 'Les Gravières',Frankrig,Jessiaume Père & Fils,4.1,261
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella,Italien,Pietro Zardini,4.3,258.18
"[Nebbiolo,Barbera,Dolcetto]",Rubicone,Italien,Umberto Cesari,4.1,265
[Cabernet Sauvignon],Washington,USA,Upchurch Vineyard,4,266.8
[Riesling],Pfalz,Tyskland,Dr. Bürklin-Wolf,4,269.95
"[Shiraz/Syrah,Grenache,Mourvedre]",Gigondas,Frankrig,Les Halos de Jupiter,3.8,269
"[Viognier,Roussanne,Marsanne,Grenache Blanc,Clairette,Bourboulenc]",Châteauneuf-du-Pape,Frankrig,Domaine des Sénéchaux,4.1,269
"[Shiraz/Syrah,Grenache,Cinsault]",Côtes de Provence,Frankrig,Figuière,4.1,269
[Trebbiano],Toscana,Italien,Tenuta Monteloro,3.8,259
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Tenuta di Artimino,4,261.61
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Maremma Toscana,Italien,Brancaia,4,259
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pauillac,Frankrig,Barons de Rothschild (Lafite),3.7,259
"[Grenache,Tempranillo]",Jumilla,Spanien,Bodega Cerrón,3.8,270
[Grenache],Valdejalón,Spanien,Bodegas Frontonio,4.2,259
"[Shiraz/Syrah,Grenache,Mourvedre]",Lirac,Frankrig,Domaine de la Mordorée,4,269
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Rosso di Montalcino,Italien,Lisini,3.9,259
[Chardonnay],Jumilla,Spanien,Bodega Cerrón,3.6,270
[Tempranillo],Ribera del Duero,Spanien,Dominio de Atauta,4,265
[Chenin Blanc],Côteaux de l'Aubance,Frankrig,Terra Vita Vinum,4.1,259
[Mencia],Ribeira Sacra,Spanien,Adega Damm Amandi,4,259
[Grenache],Languedoc-Roussillon,Frankrig,Ugo Lestelle,4.1,264.06
[Chardonnay],Chablis 1er Cru 'Vaillons',Frankrig,J. Moreau & Fils,3.8,269
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Monte Bernardi,4.1,269
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Charpentier,3.8,260
"[Arneis,Pinot Blanc,Cortese,Tocai Friulano]",Sydtyrol - Alto Adige,Italien,Abbazia di Novacella (Stiftskellerei Neustift),3.9,256.95
[Barbera],Barbera d'Alba,Italien,Fratelli Revello,4.2,262.75
[Moscato],Asti,Italien,Contratto,4.1,269
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Maremma Toscana,Italien,Fattoria Aldobrandesca,4.1,269
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Riecine,4.1,269
[Pinot Blanc],Pfalz,Tyskland,Odinstal,4.1,259.39
"[Shiraz/Syrah,Grenache,Mourvedre]",Gigondas,Frankrig,Alain Jaume,4,269.95
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Barlettaio,4,257.85
"[Nebbiolo,Barbera,Dolcetto]",Emilia-Romagna,Italien,Mara,4.2,259.45
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Drappier,4.1,268.05677693335446
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,R. López de Heredia,4.2,267.31217477520624
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Mercier,3.7,260
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Canard-Duchêne,4.1,269
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Rùfina,Italien,Castello Nipozzano,3.8,256.88774456113134
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Pierre Paillard,4.2,268.05677693335446
[Nebbiolo],Barbaresco,Italien,Produttori del Barbaresco,4.1,268.05677693335446
[Cabernet Sauvignon],Californien,USA,Decoy,4,259
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Tenuta San Guido,4.1,267.31217477520624
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Gaja,4.1,260.6107553518724
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Ramos Pinto,4.1,259
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Castellare,3.8,266.9398736961321
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Tenuta San Guido,4.1,259.8661531937242
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Julien,Frankrig,Château Gloria,4.1,261.2808972942058
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Lenoble,3.8,267.6844758542803
[Cabernet Sauvignon],Paso Robles,USA,Postmark,4,269
[Nebbiolo],Barolo,Italien,G.D. Vajra,4,264.3337661426134
[Gamay],Morgon,Frankrig,Jean Foillard,4.2,264.3337661426134
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Antinori,4.2,268.05677693335446
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Brimoncourt,3.9,260.23845427279826
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Gaja,4.1,259
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Alfred Gratien,3.9,267.6844758542803
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,J. de Telmont,3.8,260.23845427279826
"[Sauvignon Blanc,Sémillon,Muscadelle]",Pessac-Léognan,Frankrig,Château Carbonnieux,4.1,260.53629513605756
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Grand Cru,Frankrig,Voirin-Jumel,4,259.8661531937242
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Haut-Médoc,Frankrig,Château La Tour Carnet,4,268.05677693335446
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château Carbonnieux,4,265.748510243095
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Francoise Bedel,4.1,260.6107553518724
"[Chenin Blanc,Sauvignon Blanc]",Pouilly-Fumé,Frankrig,de Ladoucette,4.1,260.23845427279826
[Pinot Noir],Beaune Premier Cru,Frankrig,Bouchard Père & Fils,4,260.6107553518724
[Tempranillo],Toro,Spanien,Bodega Numanthia,4,265
[Pedro Ximenez],Jerez-Xérès-Sherry,Spanien,Bodegas Ximénez-Spínola,4.2,269
[Sangiovese],Brunello di Montalcino,Italien,Fattoi,4.2,260.6107553518724
[Zinfandel],Dry Creek Valley,USA,Ridge Vineyards,4.1,259
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine du Vieux Télégraphe,4.2,268.05677693335446
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château de Fieuzal,4.1,262.025499452354
"[Sangiovese,Trebbiano,Canaiolo Nero,Malvasia Nera]",Chianti Classico,Italien,Brancaia,3.8,259
"[Primitivo,Aglianico,Negroamaro,Nero d'Avola]",Isola dei Nuraghi,Italien,Punica,4.2,260.23845427279826
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château Carbonnieux,4,266.4931124012432
[Cabernet Sauvignon],Alexander Valley,USA,Roth,4.1,256.51544348205726
[Pedro Ximenez],Jerez-Xérès-Sherry,Spanien,Williams & Humbert,4.3,259
"[Baga,Castelao]",Alentejano,Portugal,Monte da Ravasqueira,4.1,257.03259934882294
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Estèphe,Frankrig,Château Lafon-Rochet,4.1,268.05677693335446
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Lenoble,3.9,256.88774456113134
[Cabernet Sauvignon],Napa Valley,USA,Starmont,3.9,266.56757261705803
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Kopke,4.3,259
[Pinot Noir],Marlborough,New Zealand,Craggy Range,4,267.31217477520624
[Tannat],Montevideo,Uruguay,Bouza,4.1,267.31217477520624
"[Primitivo,Aglianico,Negroamaro,Nero d'Avola]",Isola dei Nuraghi,Italien,Punica,4.2,268.05677693335446
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella,Italien,Latium Morini,4.4,265
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Siran,4,268.05677693335446
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Giscours,4,268.05677693335446
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Vivanco,3.7,259
"[Sauvignon Blanc,Sémillon,Muscadelle]",Sauternes,Frankrig,Château Suduiraut,4.1,260.6107553518724
[Sangiovese],Brunello di Montalcino,Italien,Tenuta di Sesta,4.1,259
[Nebbiolo],Barolo,Italien,Giacomo Fenocchio,4.1,260.6107553518724
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Giscours,4,260.6107553518724
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Moulis-en-Médoc,Frankrig,Château Maucaillou,3.9,256.88774456113134
[Shiraz/Syrah],Swartland,Sydafrika,Mullineux,3.9,267.0887941277618
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Labégorce,4,256.88774456113134
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Lalande-de-Pomerol,Frankrig,Château La Fleur de Boüard,4,260.6107553518724
[Chardonnay],Chablis Premier Cru,Frankrig,Domaine William Fèvre,4,260.23845427279826
[Pinot Noir],Mendoza,Argentina,Alma Negra,4.1,258
[Pinotage],Stellenbosch,Sydafrika,Spier,4.2,267.31217477520624
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château La Garde,3.9,269.78
[Tempranillo],Ribera del Duero,Spanien,Viña Sastre,4,269
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château de Fieuzal,4.1,268.05677693335446
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Grand Cru 'Chouilly',Frankrig,Nicolas Feuillatte,4,260.23845427279826
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Lalande-de-Pomerol,Frankrig,Château La Fleur de Boüard,4,259.8661531937242
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Carmignano,Italien,Piaggia,4.3,266.56757261705803
[Tempranillo],Ribera del Duero,Spanien,Sei Solo,4.2,269
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château Haut-Bergey,3.9,259.8661531937242
[Sangiovese],Brunello di Montalcino,Italien,Tricerchi,4.2,260.6107553518724
[Gamay],Morgon,Frankrig,Domaine Marcel Lapierre,4.2,268.05677693335446
[Sangiovese],Brunello di Montalcino,Italien,Ciacci Piccolomini d'Aragona,4.2,268.05677693335446
"[Chardonnay,Aligoté]",Pouilly-Fuissé,Frankrig,Château Fuissé,4.3,259.8661531937242
[Riesling],Mosel,Tyskland,Clemens Busch,3.8,260.6852155676872
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Estèphe,Frankrig,Château Haut-Marbuzet,4.2,268.05677693335446
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Estèphe,Frankrig,Château Ormes de Pez,3.9,269
[Viognier],Condrieu,Frankrig,E. Guigal,4,268.05677693335446
"[Palomino,Moscato,Pedro Ximenez]",Jerez-Xérès-Sherry,Spanien,Lustau,3.9,259
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Grand Cru,Frankrig,Nicolas Maillart,4,259.8661531937242
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Estèphe,Frankrig,Château Cos Labory,4,268.05677693335446
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Haut-Médoc,Frankrig,Château Sociando-Mallet,3.8,269
"[Primitivo,Aglianico,Negroamaro,Nero d'Avola]",Salento,Italien,Tormaresca,4.1,269
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine de la Solitude - Famille Lancon,4.2,256.88774456113134
[Sangiovese],Brunello di Montalcino,Italien,La Lecciaia,4,269.95
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Grand Cru 'Le Mesnil-sur-Oger',Frankrig,Pierre Moncuit,4.1,268.05677693335446
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Château Bouscaut,4,268.05677693335446
"[Touriga Nacional,Tinta Roriz,Touriga Francesa]",Douro,Portugal,Quinta do Vallado,4.2,260.6107553518724
[Nebbiolo],Barolo,Italien,Domenico Clerico,4.1,260.6107553518724
"[Palomino,Moscato,Pedro Ximenez]",Jerez-Xérès-Sherry,Spanien,Lustau,3.8,259
[Cabernet Sauvignon],Stellenbosch,Sydafrika,Kanonkop,4.2,260.23845427279826
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Castillon - Côtes de Bordeaux,Frankrig,Château La Pierriere,3.5,259.121551035576
[Chardonnay],Chablis 1er Cru 'Montmains',Frankrig,Denis Race,4.1,259
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Carmignano,Italien,Piaggia,4.3,260.6107553518724
[Shiraz/Syrah],Crozes-Hermitage,Frankrig,Yann Chave,3.8,269
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pomerol,Frankrig,Château Mazeyres,4,256.88774456113134
[Pinot Noir],Willamette Valley,USA,Maison Noir,3.8,264
[Sangiovese],Brunello di Montalcino,Italien,Tenute Silvio Nardi,4.1,260.6107553518724
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Haut-Médoc,Frankrig,Château Sociando-Mallet,4.1,267.9823167175396
